call_id,rep_id,hcp_id,product_id,call_date,call_type,duration_min,samples_given
C010571,R039,H0277,P004,2025-06-19,Virtual,24,3
C010572,R039,H0445,P004,2026-03-24,Virtual,16,8
C010573,R039,H0002,P001,2025-06-02,F2F,32,5
C010574,R039,H0436,P005,2025-12-08,F2F,28,0
C010575,R039,H0332,P005,2025-09-19,F2F,11,3
C010576,R039,H0383,P002,2025-11-15,Virtual,7,5
C010577,R039,H0107,P005,2025-12-23,F2F,32,3
C010578,R039,H0208,P004,2025-06-21,F2F,30,4
C010579,R039,H0135,P003,2026-04-01,F2F,32,0
C010580,R039,H0157,P001,2026-03-10,Virtual,19,1
C010581,R039,H0125,P005,2025-11-09,F2F,30,4
C010582,R039,H0332,P002,2025-11-27,Virtual,31,6
C010583,R039,H0135,P005,2025-09-17,F2F,29,6
C010584,R039,H0277,P004,2025-10-09,F2F,17,0
C010585,R039,H0050,P001,2025-06-16,Virtual,35,8
C010586,R039,H0415,P002,2025-07-13,F2F,11,1
C010587,R039,H0002,P001,2025-05-19,F2F,24,8
C010588,R039,H0125,P003,2025-11-25,Virtual,26,3
C010589,R039,H0075,P004,2026-04-09,F2F,21,5
C010590,R039,H0321,P005,2025-12-25,Virtual,16,5
C010591,R039,H0436,P002,2026-04-08,F2F,14,6
C010592,R039,H0075,P003,2025-08-31,F2F,34,3
C010593,R039,H0345,P005,2026-04-23,F2F,6,7
C010594,R039,H0401,P004,2025-06-07,Virtual,25,8
C010595,R039,H0393,P001,2025-11-13,F2F,24,0
C010596,R039,H0254,P003,2025-08-02,F2F,20,3
C010597,R039,H0107,P002,2025-08-25,F2F,14,0
C010598,R039,H0077,P001,2025-12-03,F2F,9,3
C010599,R039,H0002,P002,2026-03-16,Virtual,29,3
C010600,R039,H0208,P003,2026-03-30,F2F,33,4
C010601,R039,H0037,P004,2026-01-09,F2F,10,0
C010602,R039,H0277,P003,2025-08-29,Virtual,13,5
C010603,R039,H0385,P003,2026-03-21,F2F,8,4
C010604,R039,H0278,P005,2025-09-01,F2F,34,0
C010605,R039,H0082,P001,2025-11-16,F2F,19,2
C010606,R039,H0332,P002,2025-10-16,F2F,5,8
C010607,R039,H0037,P003,2026-04-09,F2F,9,6
C010608,R039,H0500,P004,2026-04-15,F2F,17,1
C010609,R039,H0050,P002,2025-11-03,F2F,32,8
C010610,R039,H0393,P004,2025-11-14,F2F,16,3
C010611,R039,H0077,P004,2025-06-24,Virtual,24,3
C010612,R039,H0001,P005,2025-10-30,Virtual,12,0
C010613,R039,H0100,P004,2025-11-27,F2F,9,3
C010614,R039,H0321,P003,2025-09-18,F2F,15,7
C010615,R039,H0332,P004,2026-01-16,F2F,31,6
C010616,R039,H0332,P005,2025-08-21,F2F,14,3
C010617,R039,H0332,P001,2025-09-07,F2F,7,4
C010618,R039,H0125,P001,2026-01-12,F2F,26,4
C010619,R039,H0135,P004,2025-10-21,F2F,11,4
C010620,R039,H0436,P002,2025-05-09,F2F,8,1
C010621,R039,H0445,P001,2026-02-28,F2F,26,1
C010622,R039,H0157,P004,2025-12-24,F2F,32,8
C010623,R039,H0157,P002,2025-08-03,F2F,18,5
C010624,R039,H0353,P003,2025-05-02,F2F,28,2
C010625,R039,H0157,P004,2026-01-25,F2F,15,6
C010626,R039,H0125,P004,2025-07-18,Virtual,15,2
C010627,R040,H0027,P001,2026-04-30,F2F,19,6
C010628,R040,H0157,P001,2025-07-12,F2F,32,3
C010629,R040,H0445,P004,2025-11-18,F2F,5,6
C010630,R040,H0277,P001,2026-02-25,F2F,13,1
C010631,R040,H0254,P001,2025-08-30,F2F,26,8
C010632,R040,H0157,P002,2026-04-02,F2F,26,0
C010633,R040,H0278,P001,2025-11-11,Virtual,7,2
C010634,R040,H0415,P004,2025-09-23,F2F,5,7
C010635,R040,H0125,P004,2025-12-21,F2F,13,3
C010636,R040,H0002,P004,2026-03-10,F2F,30,0
C010637,R040,H0027,P002,2025-08-21,F2F,21,3
C010638,R040,H0037,P004,2025-10-04,F2F,11,4
C010639,R040,H0445,P005,2025-08-16,F2F,20,4
C010640,R040,H0393,P003,2025-12-12,F2F,13,4
C010641,R040,H0050,P005,2025-12-25,F2F,12,8
C010642,R040,H0445,P005,2025-08-21,Virtual,28,3
C010643,R040,H0075,P001,2026-02-14,F2F,31,8
C010644,R040,H0142,P002,2025-07-12,Virtual,28,8
C010645,R040,H0037,P002,2026-01-25,F2F,28,0
C010646,R040,H0002,P003,2026-02-22,F2F,11,3
C010647,R040,H0135,P001,2026-04-15,F2F,11,1
C010648,R040,H0321,P004,2025-08-31,F2F,33,8
C010649,R040,H0383,P001,2025-10-14,F2F,9,4
C010650,R040,H0050,P005,2025-07-15,Virtual,20,3
C010651,R040,H0082,P004,2025-09-27,Virtual,7,2
C010652,R040,H0321,P002,2025-10-13,F2F,30,0
C010653,R040,H0142,P004,2025-09-11,F2F,28,5
C010654,R040,H0393,P002,2026-02-23,F2F,14,8
C010655,R040,H0037,P003,2025-11-07,F2F,22,0
C010656,R040,H0345,P001,2026-03-13,F2F,7,6
C010657,R040,H0254,P005,2025-07-10,Virtual,15,4
C010658,R040,H0345,P003,2025-12-19,Virtual,19,2
C010659,R040,H0075,P005,2026-01-16,Virtual,10,5
C010660,R040,H0445,P004,2025-09-26,F2F,20,0
C010661,R040,H0385,P003,2026-03-28,F2F,35,2
C010662,R040,H0208,P004,2025-08-29,F2F,14,5
C010663,R040,H0500,P004,2026-03-19,Virtual,14,8
C010664,R040,H0500,P005,2025-09-27,F2F,8,1
C010665,R040,H0002,P005,2025-11-30,F2F,23,6
C010666,R040,H0346,P003,2025-05-11,F2F,20,3
C010667,R040,H0385,P004,2026-02-23,F2F,35,4
C010668,R040,H0077,P002,2025-05-13,Virtual,28,8
C010669,R040,H0107,P004,2026-04-13,F2F,12,3
C010670,R040,H0321,P001,2025-06-28,F2F,33,1
C010671,R040,H0436,P004,2026-01-06,Virtual,30,5
C010672,R040,H0353,P001,2025-09-28,F2F,34,5
C010673,R040,H0002,P001,2025-05-01,F2F,24,0
C010674,R040,H0277,P004,2026-01-09,F2F,11,5
C010675,R040,H0332,P005,2026-04-13,F2F,14,6
C010676,R040,H0037,P002,2026-02-15,F2F,20,4
C010677,R040,H0459,P004,2025-10-15,F2F,23,3
C010678,R040,H0027,P003,2025-07-15,F2F,16,2
C010679,R040,H0210,P003,2025-07-05,F2F,30,6
C010680,R040,H0208,P005,2025-06-08,Virtual,9,5
C010681,R040,H0210,P005,2026-04-07,F2F,31,5
C010682,R040,H0107,P004,2025-11-02,F2F,23,6
C010683,R040,H0077,P003,2025-10-29,F2F,29,2
C010684,R040,H0332,P001,2026-04-14,Virtual,21,0
C010685,R040,H0353,P004,2026-03-02,F2F,31,0
C010686,R040,H0277,P003,2026-03-29,F2F,16,0
C010687,R040,H0077,P005,2025-12-10,F2F,9,5
C010688,R040,H0459,P002,2026-03-05,F2F,13,4
C010689,R040,H0002,P005,2026-03-21,F2F,24,8
C010690,R040,H0393,P002,2025-08-10,F2F,15,1
C010691,R040,H0445,P004,2026-04-23,F2F,9,0
C010692,R040,H0002,P003,2025-10-27,F2F,34,5
C010693,R040,H0001,P003,2026-02-15,F2F,13,2
C010694,R040,H0383,P001,2025-12-03,F2F,13,6
C010695,R040,H0345,P003,2025-12-26,F2F,29,0
C010696,R040,H0001,P004,2026-04-20,Virtual,9,2
C010697,R040,H0208,P003,2025-08-27,F2F,8,6
C010698,R040,H0050,P002,2026-02-10,F2F,20,6
C010699,R040,H0001,P001,2025-08-26,F2F,27,1
C010700,R040,H0157,P002,2025-10-15,F2F,26,1
C010701,R040,H0345,P004,2025-11-21,F2F,8,6
C010702,R040,H0445,P001,2025-06-18,F2F,20,0
C010703,R040,H0002,P003,2025-12-26,Virtual,23,3
C010704,R040,H0135,P002,2026-04-17,F2F,22,7
C010705,R040,H0208,P001,2026-03-31,F2F,15,0
C010706,R040,H0107,P003,2025-09-15,Virtual,24,1
C010707,R040,H0383,P001,2025-11-21,F2F,26,5
C010708,R040,H0332,P001,2025-12-25,F2F,10,2
C010709,R040,H0500,P001,2025-07-12,F2F,25,5
C010710,R040,H0157,P005,2025-06-27,F2F,7,1
C010711,R040,H0277,P005,2026-02-24,F2F,13,2
C010712,R040,H0082,P005,2025-09-17,F2F,7,4
C010713,R040,H0500,P001,2025-05-23,F2F,32,4
C010714,R040,H0277,P003,2025-08-28,Virtual,6,6
C010715,R040,H0346,P003,2025-08-27,F2F,28,2
C010716,R040,H0278,P003,2025-11-07,F2F,10,5
C010717,R040,H0332,P004,2025-07-23,F2F,25,2
C010718,R040,H0001,P002,2025-06-21,Virtual,25,3
C010719,R040,H0353,P001,2026-03-08,Virtual,10,7
C010720,R040,H0077,P004,2026-02-19,F2F,33,7
C010721,R040,H0445,P003,2025-05-07,F2F,30,3
C010722,R040,H0135,P005,2026-01-26,F2F,35,8
C010723,R040,H0415,P005,2025-10-08,Virtual,26,3
C010724,R040,H0436,P001,2026-01-26,F2F,31,7
C010725,R040,H0082,P002,2025-12-09,F2F,26,4
C010726,R040,H0037,P005,2025-06-08,F2F,21,7
C010727,R040,H0385,P005,2025-12-28,F2F,10,5
C010728,R040,H0445,P001,2026-04-14,Virtual,22,6
C010729,R040,H0050,P005,2025-12-08,Virtual,5,0
C010730,R040,H0500,P001,2026-02-11,Virtual,29,6
C010731,R040,H0445,P002,2025-10-19,Virtual,22,2
C010732,R040,H0277,P003,2026-01-20,F2F,5,8
C010733,R040,H0385,P001,2025-07-09,F2F,26,3
C010734,R040,H0135,P002,2025-09-13,F2F,14,3
C010735,R040,H0385,P002,2026-03-10,F2F,28,5
C010736,R040,H0332,P005,2025-07-22,F2F,33,6
C010737,R040,H0210,P003,2026-03-21,F2F,6,7
C010738,R040,H0278,P001,2025-09-01,F2F,26,6
C010739,R040,H0082,P002,2025-09-05,F2F,16,1
C010740,R040,H0254,P002,2025-08-05,F2F,16,6
C010741,R040,H0385,P005,2025-11-02,F2F,16,0
C010742,R040,H0385,P004,2025-06-17,Virtual,21,6
C010743,R040,H0254,P003,2026-04-08,F2F,5,8
C010744,R040,H0277,P003,2026-02-09,Virtual,10,2
C010745,R040,H0401,P002,2025-11-24,F2F,16,6
C010746,R040,H0500,P005,2025-12-18,Virtual,32,3
C010747,R040,H0077,P002,2025-07-14,F2F,10,2
C010748,R040,H0135,P003,2025-06-21,F2F,19,3
C010749,R040,H0500,P001,2025-11-27,F2F,16,3
C010750,R040,H0415,P002,2025-09-01,F2F,35,7
C010751,R040,H0445,P001,2026-03-17,F2F,28,5
C010752,R040,H0445,P005,2025-08-30,Virtual,17,6
C010753,R040,H0210,P005,2026-03-19,F2F,31,3
C010754,R040,H0125,P004,2025-08-14,Virtual,10,5
C010755,R040,H0208,P002,2025-06-27,F2F,26,5
C010756,R040,H0077,P001,2025-09-18,Virtual,19,4
C010757,R040,H0401,P002,2026-01-13,F2F,21,6
C010758,R040,H0321,P004,2026-03-04,F2F,9,4
C010759,R040,H0385,P002,2026-03-24,Virtual,13,0
C010760,R040,H0125,P003,2025-06-07,F2F,6,1
C010761,R040,H0107,P005,2025-09-13,F2F,32,7
C010762,R040,H0415,P005,2026-04-28,F2F,24,1
C010763,R040,H0254,P005,2025-09-06,Virtual,5,4
C010764,R040,H0385,P002,2025-07-27,F2F,26,0
C010765,R040,H0082,P001,2025-12-22,Virtual,35,4
C010766,R040,H0002,P003,2026-04-02,F2F,5,1
C010767,R040,H0278,P004,2025-06-13,F2F,33,0
C010768,R040,H0385,P004,2025-11-30,F2F,7,0
C010769,R040,H0385,P005,2026-03-18,Virtual,18,1
C010770,R040,H0077,P004,2026-04-30,F2F,35,4
C010771,R040,H0278,P005,2025-05-13,F2F,20,2
C010772,R040,H0002,P005,2026-03-28,F2F,34,7
C010773,R040,H0077,P005,2025-12-02,Virtual,26,0
C010774,R040,H0210,P003,2026-02-07,F2F,14,5
C010775,R040,H0077,P001,2025-07-22,F2F,30,2
C010776,R040,H0500,P004,2026-02-14,F2F,13,3
C010777,R040,H0278,P005,2025-05-20,Virtual,16,2
C010778,R040,H0500,P005,2025-08-10,F2F,5,6
C010779,R040,H0321,P004,2026-04-10,Virtual,15,2
C010780,R040,H0075,P005,2025-08-14,Virtual,26,1
C010781,R040,H0082,P001,2025-12-11,F2F,28,7
C010782,R040,H0254,P004,2026-03-05,F2F,16,2
C010783,R040,H0142,P002,2025-10-16,F2F,29,8
C010784,R040,H0500,P005,2025-11-04,F2F,14,2
C010785,R040,H0135,P003,2026-01-20,F2F,18,3
C010786,R040,H0353,P001,2025-06-08,Virtual,10,8
C010787,R040,H0125,P005,2026-02-18,F2F,19,2
C010788,R040,H0401,P002,2025-07-09,F2F,23,7
C010789,R040,H0142,P003,2025-12-06,Virtual,16,8
C010790,R040,H0077,P002,2025-06-06,F2F,24,8
C010791,R040,H0142,P001,2026-01-28,Virtual,35,2
C010792,R040,H0027,P002,2026-03-27,F2F,29,7
C010793,R040,H0345,P005,2025-09-06,F2F,13,1
C010794,R040,H0254,P003,2025-12-27,F2F,10,6
C010795,R040,H0075,P004,2025-05-09,F2F,22,2
C010796,R040,H0385,P003,2025-09-01,F2F,19,4
C010797,R040,H0135,P002,2025-06-23,F2F,34,6
C010798,R040,H0445,P002,2025-12-30,F2F,27,4
C010799,R040,H0353,P003,2025-11-08,F2F,31,4
C010800,R040,H0345,P002,2026-02-07,F2F,30,2
C010801,R040,H0100,P005,2025-11-08,F2F,16,1
C010802,R040,H0436,P001,2026-03-03,F2F,5,7
C010803,R040,H0445,P005,2025-05-15,Virtual,8,0
C010804,R040,H0346,P005,2025-11-02,F2F,21,5
C010805,R040,H0077,P005,2025-07-11,F2F,30,7
C010806,R040,H0393,P003,2026-02-25,F2F,17,8
C010807,R040,H0353,P001,2025-09-30,F2F,30,7
C010808,R040,H0385,P005,2026-03-16,Virtual,15,7
C010809,R040,H0208,P005,2025-11-28,F2F,21,4
C010810,R040,H0210,P003,2025-10-17,Virtual,18,2
C010811,R040,H0082,P002,2025-07-27,F2F,14,0
C010812,R040,H0445,P001,2025-05-15,Virtual,7,5
C010813,R040,H0345,P005,2025-05-30,F2F,6,8
C010814,R040,H0002,P001,2025-08-11,F2F,17,3
C010815,R040,H0500,P003,2026-01-14,F2F,30,0
C010816,R040,H0002,P005,2025-07-22,Virtual,8,1
C010817,R040,H0002,P002,2025-12-19,F2F,22,3
C010818,R040,H0401,P002,2025-11-11,Virtual,20,0
C010819,R040,H0254,P001,2025-12-07,F2F,28,7
C010820,R040,H0277,P005,2026-03-05,F2F,7,4
C010821,R040,H0208,P001,2026-01-29,Virtual,7,4
C010822,R040,H0278,P002,2026-04-17,F2F,13,0
C010823,R040,H0107,P002,2026-02-04,F2F,26,7
C010824,R040,H0445,P002,2025-11-28,F2F,24,5
C010825,R040,H0075,P001,2025-09-07,F2F,23,5
C010826,R040,H0353,P005,2025-08-19,F2F,12,2
C010827,R040,H0210,P005,2026-01-04,F2F,28,3
C010828,R040,H0075,P002,2025-12-19,F2F,30,2
C010829,R040,H0436,P004,2026-02-27,F2F,21,4
C010830,R040,H0321,P003,2025-09-28,F2F,34,3
C010831,R040,H0037,P005,2026-04-12,F2F,5,1
C010832,R040,H0002,P004,2026-01-24,F2F,19,3
C010833,R040,H0027,P001,2026-03-18,F2F,10,7
C010834,R040,H0353,P004,2025-06-14,F2F,19,2
C010835,R040,H0254,P004,2025-08-30,F2F,19,5
C010836,R040,H0346,P002,2025-07-28,F2F,23,7
C010837,R040,H0332,P005,2025-07-19,F2F,17,2
C010838,R040,H0332,P001,2025-06-07,F2F,31,4
C010839,R040,H0135,P002,2026-04-19,F2F,33,0
C010840,R040,H0385,P002,2025-08-28,F2F,31,6
C010841,R040,H0436,P004,2025-11-15,F2F,13,5
C010842,R040,H0401,P005,2025-09-30,F2F,7,2
C010843,R040,H0415,P003,2025-09-04,F2F,21,3
C010844,R040,H0385,P001,2026-02-12,Virtual,20,3
C010845,R040,H0385,P001,2025-09-09,F2F,5,6
C010846,R040,H0210,P004,2025-10-16,F2F,13,8
C010847,R040,H0100,P003,2025-05-16,Virtual,28,0
C010848,R040,H0393,P003,2025-05-30,F2F,13,6
C010849,R040,H0142,P001,2026-02-13,F2F,7,8
C010850,R040,H0385,P002,2025-12-30,F2F,29,4
C010851,R040,H0385,P001,2025-12-25,F2F,14,1
C010852,R040,H0208,P004,2025-11-04,F2F,13,6
C010853,R040,H0277,P003,2026-01-08,F2F,33,2
C010854,R040,H0135,P005,2026-01-24,F2F,7,1
C010855,R040,H0142,P003,2025-07-26,F2F,30,7
C010856,R040,H0321,P002,2026-04-06,F2F,16,3
C010857,R040,H0415,P003,2026-03-16,Virtual,13,0
C010858,R040,H0075,P003,2025-07-11,F2F,9,8
C010859,R040,H0346,P005,2025-12-22,Virtual,17,7
C010860,R040,H0002,P005,2026-04-07,Virtual,33,3
C010861,R040,H0277,P004,2025-06-07,F2F,13,5
C010862,R040,H0353,P004,2025-11-29,F2F,32,1
C010863,R040,H0459,P003,2026-03-13,F2F,25,3
C010864,R040,H0208,P001,2025-12-13,F2F,13,8
C010865,R040,H0383,P004,2026-02-20,F2F,19,8
C010866,R040,H0332,P002,2025-05-11,F2F,7,3
C010867,R040,H0254,P004,2026-03-11,F2F,10,5
C010868,R040,H0459,P002,2026-02-11,F2F,23,3
C010869,R040,H0346,P003,2025-07-03,F2F,14,0
C010870,R040,H0208,P001,2026-01-06,F2F,11,8
C010871,R040,H0278,P005,2026-01-21,F2F,12,1
C010872,R040,H0208,P001,2025-10-22,F2F,29,0
C010873,R040,H0075,P001,2025-08-04,F2F,9,7
C010874,R040,H0050,P001,2026-04-23,F2F,28,4
C010875,R040,H0278,P001,2025-05-22,F2F,28,7
C010876,R040,H0401,P004,2026-04-08,F2F,10,6
C010877,R040,H0445,P002,2025-06-07,F2F,14,3
C010878,R040,H0107,P002,2025-11-20,Virtual,21,6
C010879,R040,H0500,P004,2026-01-01,F2F,7,1
C010880,R040,H0277,P005,2025-06-21,F2F,30,6
C010881,R040,H0345,P001,2025-06-07,F2F,7,3
C010882,R040,H0075,P003,2025-11-12,Virtual,12,0
C010883,R040,H0125,P002,2026-03-19,Virtual,20,1
C010884,R040,H0107,P001,2025-12-26,F2F,18,5
C010885,R040,H0037,P003,2025-09-18,Virtual,17,6
C010886,R040,H0436,P002,2025-09-18,F2F,17,6
C010887,R040,H0125,P005,2026-02-19,F2F,7,8
C010888,R040,H0278,P005,2025-10-18,Virtual,34,4
C010889,R040,H0016,P005,2026-04-12,F2F,12,1
C010890,R040,H0075,P003,2026-01-18,F2F,9,1
C010891,R040,H0393,P004,2025-08-26,F2F,25,8
C010892,R040,H0346,P001,2026-03-07,F2F,25,3
C010893,R040,H0077,P002,2026-02-11,Virtual,26,1
C010894,R040,H0077,P003,2026-01-09,Virtual,23,8
C010895,R040,H0135,P001,2025-11-24,F2F,20,1
C010896,R040,H0001,P005,2026-03-02,F2F,32,5
C010897,R040,H0157,P004,2026-02-07,F2F,7,3
C010898,R040,H0002,P004,2026-02-03,F2F,24,5
C010899,R040,H0393,P005,2025-09-09,Virtual,15,8
C010900,R040,H0002,P003,2026-01-08,Virtual,28,7
C010901,R040,H0277,P004,2025-10-07,F2F,32,0
C010902,R040,H0277,P001,2025-10-28,Virtual,29,0
C010903,R040,H0346,P001,2025-12-23,Virtual,26,5
C010904,R040,H0254,P004,2026-04-05,F2F,28,5
C010905,R040,H0077,P002,2025-05-25,F2F,27,6
C010906,R040,H0002,P002,2026-02-17,F2F,35,7
C010907,R040,H0077,P002,2025-07-31,F2F,32,6
C010908,R040,H0075,P003,2025-07-30,F2F,26,6
C010909,R040,H0107,P002,2025-12-08,Virtual,16,7
C010910,R040,H0037,P004,2026-02-22,F2F,32,1
C010911,R040,H0436,P003,2025-10-03,F2F,26,6
C010912,R040,H0500,P003,2025-11-19,F2F,8,5
C010913,R040,H0345,P004,2026-04-06,F2F,25,8
C010914,R040,H0082,P002,2025-05-16,F2F,31,5
C010915,R040,H0125,P004,2025-09-02,F2F,10,6
C010916,R040,H0142,P002,2025-12-20,F2F,16,7
C010917,R040,H0321,P005,2025-11-12,Virtual,20,7
C010918,R040,H0135,P005,2025-12-06,F2F,12,1
C010919,R040,H0346,P003,2025-12-17,F2F,16,1
C010920,R040,H0002,P001,2025-10-08,F2F,26,7
C010921,R040,H0277,P001,2025-07-30,Virtual,8,8
C010922,R040,H0393,P005,2025-05-29,F2F,12,1
C010923,R040,H0107,P002,2026-04-18,F2F,16,6
C010924,R040,H0401,P004,2025-10-24,F2F,23,8
C010925,R040,H0332,P001,2025-11-19,F2F,13,7
C010926,R040,H0415,P002,2025-05-28,Virtual,5,8
C010927,R040,H0353,P001,2025-05-10,Virtual,13,7
C010928,R040,H0500,P005,2025-09-02,Virtual,7,2
C010929,R040,H0254,P005,2025-06-11,F2F,22,8
C010930,R040,H0254,P005,2025-10-05,F2F,14,8
C010931,R040,H0277,P001,2025-12-24,F2F,11,8
C010932,R040,H0436,P001,2025-08-05,F2F,15,3
C010933,R040,H0277,P005,2025-05-04,F2F,35,3
C010934,R040,H0345,P001,2025-12-26,F2F,33,0
C010935,R040,H0208,P004,2025-12-09,Virtual,24,2
C010936,R040,H0135,P001,2025-06-21,Virtual,25,3
C010937,R040,H0002,P002,2025-09-15,Virtual,30,8
C010938,R040,H0500,P004,2026-03-18,F2F,33,5
C010939,R040,H0208,P003,2025-06-12,F2F,15,4
C010940,R040,H0107,P004,2025-10-27,F2F,12,2
C010941,R040,H0321,P002,2026-04-29,Virtual,35,6
C010942,R040,H0436,P001,2025-10-08,F2F,15,7
C010943,R040,H0401,P001,2026-02-20,F2F,28,7
C010944,R040,H0075,P003,2025-08-24,Virtual,9,3
C010945,R040,H0415,P004,2026-04-29,Virtual,20,1
C010946,R040,H0445,P005,2025-06-12,Virtual,32,0
C010947,R040,H0277,P003,2025-09-30,F2F,24,6
C010948,R040,H0415,P004,2025-08-13,F2F,7,1
C010949,R040,H0332,P001,2025-11-05,F2F,7,2
C010950,R040,H0002,P005,2026-02-19,F2F,20,1
C010951,R040,H0002,P001,2025-12-30,F2F,24,0
C010952,R040,H0254,P003,2026-04-11,F2F,30,2
C010953,R040,H0100,P001,2025-11-23,F2F,5,1
C010954,R040,H0208,P005,2025-08-31,Virtual,21,3
C010955,R040,H0135,P005,2026-01-24,Virtual,12,6
C010956,R040,H0077,P005,2026-02-10,F2F,7,3
C010957,R040,H0050,P003,2025-11-28,F2F,8,4
C010958,R040,H0415,P004,2025-10-10,F2F,15,6
C010959,R040,H0082,P005,2025-11-09,F2F,34,1
C010960,R040,H0075,P002,2026-03-11,F2F,13,3
C010961,R040,H0353,P005,2026-02-14,F2F,33,0
C010962,R040,H0500,P002,2026-04-13,Virtual,21,3
C010963,R040,H0332,P001,2025-07-09,Virtual,25,6
C010964,R040,H0254,P005,2025-10-26,F2F,13,3
C010965,R040,H0332,P004,2026-04-14,F2F,12,4
C010966,R040,H0332,P002,2025-12-23,F2F,9,7
C010967,R040,H0383,P002,2025-11-29,F2F,6,4
C010968,R040,H0415,P004,2025-08-15,F2F,31,3
C010969,R040,H0415,P001,2026-03-13,F2F,30,3
C010970,R040,H0278,P003,2025-05-05,F2F,23,1
C010971,R040,H0445,P002,2025-08-20,F2F,5,1
C010972,R040,H0002,P001,2026-04-15,F2F,10,6
C010973,R040,H0001,P002,2025-06-23,Virtual,10,6
C010974,R040,H0393,P004,2026-04-01,Virtual,28,5
C010975,R040,H0445,P005,2025-11-20,Virtual,24,1
C010976,R040,H0082,P004,2026-04-21,F2F,32,7
C010977,R040,H0393,P002,2025-09-03,F2F,28,4
C010978,R040,H0346,P005,2026-02-19,F2F,24,4
C010979,R040,H0135,P005,2025-09-16,F2F,29,8
C010980,R040,H0277,P005,2025-09-28,F2F,30,8
C010981,R040,H0142,P003,2026-02-27,F2F,8,8
C010982,R040,H0332,P003,2025-06-13,F2F,6,7
C010983,R040,H0346,P005,2025-06-03,F2F,6,7
C010984,R041,H0006,P004,2026-03-26,F2F,7,8
C010985,R041,H0181,P002,2025-05-15,Virtual,10,5
C010986,R041,H0274,P005,2026-02-02,F2F,12,7
C010987,R041,H0421,P004,2025-06-19,F2F,7,3
C010988,R041,H0120,P004,2026-04-19,Virtual,5,6
C010989,R041,H0071,P001,2025-09-09,Virtual,27,4
C010990,R041,H0378,P001,2025-09-24,F2F,17,1
C010991,R041,H0186,P004,2025-09-16,F2F,26,7
C010992,R041,H0029,P003,2025-05-29,Virtual,22,4
C010993,R041,H0186,P004,2026-03-21,F2F,33,6
C010994,R041,H0421,P003,2026-02-11,F2F,9,8
C010995,R041,H0029,P004,2025-06-11,F2F,11,1
C010996,R041,H0339,P002,2026-02-10,Virtual,7,2
C010997,R041,H0260,P003,2025-09-03,F2F,7,8
C010998,R041,H0186,P001,2025-11-08,F2F,26,7
C010999,R041,H0486,P001,2026-03-08,F2F,30,2
C011000,R041,H0378,P003,2025-11-11,F2F,14,4
C011001,R041,H0245,P001,2026-04-11,F2F,33,4
C011002,R041,H0095,P002,2025-07-28,F2F,22,6
C011003,R041,H0403,P004,2025-09-17,Virtual,12,8
C011004,R041,H0378,P001,2025-07-18,F2F,25,1
C011005,R041,H0019,P004,2025-10-21,F2F,18,4
C011006,R041,H0330,P001,2025-11-25,F2F,5,6
C011007,R041,H0329,P002,2026-03-25,F2F,9,1
C011008,R041,H0144,P003,2025-08-03,F2F,29,4
C011009,R041,H0403,P005,2026-01-06,Virtual,15,1
C011010,R041,H0012,P001,2025-09-06,F2F,24,4
C011011,R041,H0333,P001,2026-01-04,F2F,33,8
C011012,R041,H0344,P005,2026-02-10,F2F,21,1
C011013,R041,H0291,P005,2026-01-03,F2F,11,2
C011014,R041,H0183,P001,2025-08-07,Virtual,30,3
C011015,R041,H0378,P004,2026-01-18,F2F,34,5
C011016,R041,H0183,P002,2025-08-21,F2F,6,8
C011017,R041,H0492,P001,2025-11-15,F2F,22,3
C011018,R041,H0486,P003,2026-04-26,F2F,13,2
C011019,R041,H0495,P001,2025-11-07,F2F,14,1
C011020,R041,H0181,P003,2025-05-12,Virtual,21,8
C011021,R041,H0012,P005,2025-12-06,F2F,24,0
C011022,R041,H0186,P002,2025-08-08,F2F,9,5
C011023,R041,H0183,P001,2026-01-19,F2F,27,0
C011024,R041,H0095,P002,2025-05-23,F2F,17,8
C011025,R041,H0204,P001,2026-03-20,F2F,34,0
C011026,R041,H0339,P002,2025-10-10,F2F,33,6
C011027,R041,H0204,P001,2026-03-26,Virtual,20,3
C011028,R041,H0183,P005,2025-09-27,Virtual,31,0
C011029,R041,H0330,P005,2026-04-19,F2F,20,6
C011030,R041,H0492,P002,2025-12-08,F2F,22,7
C011031,R041,H0495,P004,2026-02-17,F2F,23,5
C011032,R041,H0339,P005,2025-08-21,F2F,11,1
C011033,R041,H0344,P001,2025-10-25,F2F,32,5
C011034,R041,H0120,P005,2025-09-14,F2F,29,4
C011035,R041,H0095,P002,2026-03-23,F2F,29,0
C011036,R041,H0186,P003,2025-05-05,F2F,32,2
C011037,R041,H0143,P001,2025-11-05,F2F,11,6
C011038,R041,H0245,P001,2025-09-15,F2F,14,4
C011039,R041,H0425,P004,2025-05-23,F2F,13,1
C011040,R041,H0113,P001,2025-08-22,Virtual,14,5
C011041,R041,H0099,P001,2026-04-20,F2F,33,6
C011042,R041,H0143,P004,2025-11-17,Virtual,9,8
C011043,R041,H0274,P004,2025-11-17,F2F,33,1
C011044,R041,H0421,P003,2025-06-04,F2F,10,7
C011045,R041,H0323,P005,2025-05-29,F2F,30,6
C011046,R041,H0339,P001,2026-03-21,F2F,7,1
C011047,R041,H0064,P002,2026-01-04,Virtual,18,5
